unit_id,model_name,condition,city_id,bank_id,position_id,localization_error_m,csi_context_sha256,base_map_cluster_id,map_sha256,action_sha256,query_count,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
fixture-bank-15:0:target-b:fixture-bank-15:p0006,SigMap,wrong_city,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.879017013967881,a892306e1557858f5749e6b1dca5422cd638528f96d369100a6b1c168169b955,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,cd6fbc5fb7763b3b83939b07a307c9a94efa49be29a928c55fe2712340b36782,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0006,SigMap,geometry_destroyed,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.879041798296563,a892306e1557858f5749e6b1dca5422cd638528f96d369100a6b1c168169b955,fixture-base-15,b47ee37706a39f27dc8a807df3f4ce1848525668ef0457702692eec5bc3ff56b,668aa1e4b33d38df51f3c5dfb22b1d9eb0dd680eb50ff3d4ee2f3bea8587c66b,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0006,SigMap,empty,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.8781132175587258,a892306e1557858f5749e6b1dca5422cd638528f96d369100a6b1c168169b955,fixture-base-15,80422bc3d307b4a25bdafcc84ac7fb01cb55a09810e8b0f37bb12e0edb5c48ca,9e55c822c8873725352f0c67ef4fee4f2aaffcd3ca9f5ff0b09459833c18bb65,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,SigMap,correct,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.8472474796193747,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,23bc76fd36d1490877c3d533b77daa34101fee5b32e5371bb67f3a556051ad6d,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,SigMap,paired_active_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.849083922938826,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,43fc05ca825c7ff2e7c00c016f80b1cce1f9303158dc70eba6d35120eb50ac68,5492e5d28505aa47172deba2c3d34393a12b275ce6a005157b638bc9dc6ff29f,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,SigMap,paired_null_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.8482274009696353,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,e8de7d7a53648d151882d0e4934ed3f5dd2c991772925bf4c4c98216305f4084,001759dc4c85eb3d880dc67f610f5efe56d770ebd1619d81f089c5439fd54906,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,SigMap,wrong_city,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.8472474796193747,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,cd6fbc5fb7763b3b83939b07a307c9a94efa49be29a928c55fe2712340b36782,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,SigMap,geometry_destroyed,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.8481004337846505,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,7c8dffc903ad8a63e96c45d94807525c15940f0b9da96caf094b191c481e6179,668aa1e4b33d38df51f3c5dfb22b1d9eb0dd680eb50ff3d4ee2f3bea8587c66b,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,SigMap,empty,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.845995814038268,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,80422bc3d307b4a25bdafcc84ac7fb01cb55a09810e8b0f37bb12e0edb5c48ca,9e55c822c8873725352f0c67ef4fee4f2aaffcd3ca9f5ff0b09459833c18bb65,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,SigMap,correct,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2.151057307518602,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,e8de7d7a53648d151882d0e4934ed3f5dd2c991772925bf4c4c98216305f4084,23bc76fd36d1490877c3d533b77daa34101fee5b32e5371bb67f3a556051ad6d,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,SigMap,paired_active_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2.152125506068747,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,fb993d1f20d994685cb542c26f2f4d2682566ab8aec49d8a92e473b2f6ecc204,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,SigMap,paired_null_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2.1492670861558554,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,46c00c10273ec76fe790c0ad0ffd5f5ab6d5272ca49c460f7dd57c488cb2c66e,62d7305f77ded3a998ec5b0acdc984ac41047c78d79aa7accc173e097d8f5cb3,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,SigMap,wrong_city,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2.152125506068747,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,cd6fbc5fb7763b3b83939b07a307c9a94efa49be29a928c55fe2712340b36782,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,SigMap,geometry_destroyed,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2.150224051470217,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,d0aa53bde1139b0cffb031bd8495d388f484d5664db3665a3743b1884eda8449,668aa1e4b33d38df51f3c5dfb22b1d9eb0dd680eb50ff3d4ee2f3bea8587c66b,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,SigMap,empty,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2.1534347556390823,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,80422bc3d307b4a25bdafcc84ac7fb01cb55a09810e8b0f37bb12e0edb5c48ca,9e55c822c8873725352f0c67ef4fee4f2aaffcd3ca9f5ff0b09459833c18bb65,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,SigMap,correct,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2.8250103583487642,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,e8de7d7a53648d151882d0e4934ed3f5dd2c991772925bf4c4c98216305f4084,23bc76fd36d1490877c3d533b77daa34101fee5b32e5371bb67f3a556051ad6d,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,SigMap,paired_active_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2.824935521969063,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,fb993d1f20d994685cb542c26f2f4d2682566ab8aec49d8a92e473b2f6ecc204,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,SigMap,paired_null_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2.825708944094472,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,46c00c10273ec76fe790c0ad0ffd5f5ab6d5272ca49c460f7dd57c488cb2c66e,62d7305f77ded3a998ec5b0acdc984ac41047c78d79aa7accc173e097d8f5cb3,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,SigMap,wrong_city,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2.824935521969063,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,cd6fbc5fb7763b3b83939b07a307c9a94efa49be29a928c55fe2712340b36782,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,SigMap,geometry_destroyed,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2.8255835546471135,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,1beb685ffdcadd00ea56a14f8c453e37ad70ae70da606ec8fa9e0cc2dc8ba757,668aa1e4b33d38df51f3c5dfb22b1d9eb0dd680eb50ff3d4ee2f3bea8587c66b,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,SigMap,empty,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2.824943527894049,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,80422bc3d307b4a25bdafcc84ac7fb01cb55a09810e8b0f37bb12e0edb5c48ca,9e55c822c8873725352f0c67ef4fee4f2aaffcd3ca9f5ff0b09459833c18bb65,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,SigMap,correct,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.8795439285993554,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,e8de7d7a53648d151882d0e4934ed3f5dd2c991772925bf4c4c98216305f4084,23bc76fd36d1490877c3d533b77daa34101fee5b32e5371bb67f3a556051ad6d,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,SigMap,paired_active_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.8799002517079826,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,46c00c10273ec76fe790c0ad0ffd5f5ab6d5272ca49c460f7dd57c488cb2c66e,eb6f3d8398dcc28c7b1b0b6e56a090a6b00388520f1fe0c728bcbad0f02c09fd,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,SigMap,paired_null_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.8790172836245975,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,0c3f8a7c10b57d102ecc75f1f5338d204d3b075da66df990e863e2b541992902,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,SigMap,wrong_city,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.8790172836245975,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,cd6fbc5fb7763b3b83939b07a307c9a94efa49be29a928c55fe2712340b36782,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,SigMap,geometry_destroyed,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.879758049923001,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,bc49c8e9eda8b19c60b5f1d45e7c08afc0ad747c97f90404625f7384775c1599,668aa1e4b33d38df51f3c5dfb22b1d9eb0dd680eb50ff3d4ee2f3bea8587c66b,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,SigMap,empty,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1.878113488493399,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,80422bc3d307b4a25bdafcc84ac7fb01cb55a09810e8b0f37bb12e0edb5c48ca,9e55c822c8873725352f0c67ef4fee4f2aaffcd3ca9f5ff0b09459833c18bb65,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0007,SigMap,correct,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.8482275693933645,b7ad5bf20ec4507a7561b8f2df01e27fd95c3aa5e5e2bc469a5d7d35db80b948,fixture-base-15,e8de7d7a53648d151882d0e4934ed3f5dd2c991772925bf4c4c98216305f4084,23bc76fd36d1490877c3d533b77daa34101fee5b32e5371bb67f3a556051ad6d,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0007,SigMap,paired_active_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.849748072885139,b7ad5bf20ec4507a7561b8f2df01e27fd95c3aa5e5e2bc469a5d7d35db80b948,fixture-base-15,46c00c10273ec76fe790c0ad0ffd5f5ab6d5272ca49c460f7dd57c488cb2c66e,eb6f3d8398dcc28c7b1b0b6e56a090a6b00388520f1fe0c728bcbad0f02c09fd,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0007,SigMap,paired_null_alternative,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2.8472476621499774,b7ad5bf20ec4507a7561b8f2df01e27fd95c3aa5e5e2bc469a5d7d35db80b948,fixture-base-15,f5927760d3b1814b4517f2d4ec916c38c996cc08756aa052f486f1e0d64db008,0c3f8a7c10b57d102ecc75f1f5338d204d3b075da66df990e863e2b541992902,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
